symbol,direction,entry_time,entry_price,exit_time,exit_price,pnl,pnl_percent,exit_reason,regime,score,duration_hours,entry_session,atr_percentile,adx_value,ema_slope
ZECUSDT,long,2023-11-11 07:45:00,29.704845,2023-11-12 00:30:00,29.697396510116246,13.392822052274381,1.0734838560185802,stopped,trending,88,16.75,Asian Session,49.0,36.12644786700687,0.011198856661450115
APTUSDT,long,2023-11-11 04:35:00,7.3686825,2023-11-12 00:35:00,7.366834802863125,14.285080323867353,2.0406533537986578,stopped,trending,85,20.0,Asian Session,94.0,26.17721142930424,0.10435621968707158
BTCUSDT,long,2023-11-12 01:15:00,36975.178349999995,2023-11-12 12:25:00,36993.61047640747,-22.250707447048956,-0.06017741749999959,stopped,trending,99,11.166666666666666,Asian Session,86.0,28.140952977404538,0.00035347432349650497
DOGEUSDT,long,2023-11-12 19:25:00,0.07790893499999998,2023-11-12 23:15:00,0.07794777260409748,-0.5538826741913483,-0.0601774175000075,stopped,trending,88,3.8333333333333335,NY Session,4.0,29.389116253162566,0.011470930755768305
AVAXUSDT,long,2023-11-12 23:15:00,19.047518999999998,2023-11-13 00:20:00,18.355625999999997,-12.111900405750006,-3.7404594779509104,stopped,trending,92,1.0833333333333333,Off-Hours,77.0,29.504297566798364,0.13564153644218735
LTCUSDT,long,2023-11-12 01:20:00,73.8369,2023-11-13 03:55:00,73.818385397325,7.064685586725897,1.1959950896377518,stopped,trending,85,26.583333333333332,Asian Session,98.0,32.50299499806439,0.08679304795012358
APTUSDT,long,2023-11-13 12:45:00,7.569782999999999,2023-11-13 14:25:00,7.573556536825499,-0.6924055878027009,-0.06017741750000775,stopped,trending,86,1.6666666666666667,London Session,15.0,31.66954009375301,0.006531304751929748
ALGOUSDT,long,2023-11-13 13:15:00,0.13996994999999998,2023-11-13 14:40:00,0.13743243,-23.374203383900895,-1.9219063156055913,stopped,trending,88,1.4166666666666667,London Session + NY Session,25.0,28.13011623020671,0.02885513309784111
APTUSDT,long,2023-11-13 14:55:00,7.598797499999999,2023-11-13 15:45:00,7.602585500553749,-0.5350129312968768,-0.06017741749999922,stopped,trending,89,0.8333333333333334,London Session + NY Session,67.0,25.372431509593387,0.010210685757276324
DOTUSDT,long,2023-11-13 15:15:00,5.568783,2023-11-13 17:20:00,5.4476469,-22.640734287210034,-2.284074212354839,stopped,trending,90,2.0833333333333335,London Session + NY Session,88.0,31.33782269255323,0.044572141459848294
AVAXUSDT,long,2023-11-13 15:10:00,17.5557735,2023-11-13 20:55:00,17.004977999999998,-21.652548706350117,-3.245678199966541,stopped,trending,89,5.75,London Session + NY Session,34.0,29.50148754441298,0.04569549152975517
