symbol,direction,entry_time,entry_price,exit_time,exit_price,pnl,pnl_percent,exit_reason,regime,score,duration_hours
TRXUSDT,long,2025-08-04 04:05:00,0.328554195,2025-08-04 15:05:00,0.33204389500000003,32.97298091407859,0.538053905079505,completed,trending,83,11.0
TRXUSDT,long,2025-08-05 01:50:00,0.33370677,2025-08-05 06:35:00,0.333873122824845,-3.576133397443789,-0.06017741749999811,stopped,trending,85,4.75
LTCUSDT,long,2025-08-04 23:30:00,120.63028499999999,2025-08-05 07:35:00,120.50965471499998,26.495505964639126,1.568873140216295,stopped,trending,97,8.083333333333334
FILUSDT,short,2025-08-05 07:45:00,2.3518235000000005,2025-08-05 09:25:00,2.3763739999999998,-24.598813814249326,-1.1544662524632163,stopped,trending,87,1.6666666666666667
QNTUSDT,short,2025-08-05 06:35:00,110.06494,2025-08-05 10:25:00,110.63299246999999,5.363542384111043,0.23205098753132825,stopped,trending,96,3.8333333333333335
LTCUSDT,long,2025-08-05 09:25:00,126.04299,2025-08-05 12:15:00,123.61626,-20.51234070000005,-2.0342603642614367,stopped,trending,87,2.8333333333333335
XMRUSDT,short,2025-08-05 01:00:00,303.87798499999997,2025-08-05 14:05:00,293.86686000000003,35.45043479099997,1.9443349272241606,completed,trending,91,13.083333333333334
ZECUSDT,short,2025-08-05 04:05:00,36.671655,2025-08-05 14:10:00,35.693838,39.16628901990032,1.5478640849451835,completed,trending,89,10.083333333333334
APTUSDT,short,2025-08-05 13:10:00,4.295851,2025-08-05 14:20:00,4.293696630723499,-1.09733958000952,-0.05982241749997853,stopped,trending,95,1.1666666666666667
ARBUSDT,short,2025-08-05 14:15:00,0.38530725000000005,2025-08-06 05:35:00,0.385114018414125,14.012102302837368,1.1822512652885862,stopped,trending,87,15.333333333333334
QNTUSDT,short,2025-08-05 14:20:00,107.86604000000001,2025-08-06 05:35:00,108.60651801999998,6.927024874712415,0.4013673392195782,stopped,trending,87,15.25
LTCUSDT,long,2025-08-06 05:50:00,118.229085,2025-08-06 06:15:00,117.27261,-26.064022373999943,-0.9185564890821896,stopped,trending,90,0.4166666666666667
FILUSDT,short,2025-08-05 14:15:00,2.348825,2025-08-06 07:25:00,2.3476470642625,13.666427820828384,0.9177303478793818,stopped,trending,87,17.166666666666668
LTCUSDT,long,2025-08-06 07:15:00,117.99896999999999,2025-08-06 08:40:00,116.9829,-25.196820626999667,-0.970610191343183,stopped,trending,87,1.4166666666666667
ARBUSDT,short,2025-08-06 09:15:00,0.3862068,2025-08-06 10:00:00,0.3860131172898,-1.0997420429125144,-0.0598224174999901,stopped,trending,85,0.75
DOTUSDT,short,2025-08-06 08:30:00,3.6131925000000003,2025-08-06 10:30:00,3.61138048396125,-1.1974705027454762,-0.059822417499999156,stopped,trending,90,2.0
RENDERUSDT,short,2025-08-06 09:10:00,3.5292345000000003,2025-08-06 10:35:00,3.52746458889825,-1.1738680088118634,-0.05982241749998871,stopped,trending,87,1.4166666666666667
TAOUSDT,short,2025-08-05 13:10:00,346.50666,2025-08-06 15:50:00,346.85316666,25.109426046069707,1.8116120802750015,stopped,trending,90,26.666666666666668
LTCUSDT,long,2025-08-06 23:30:00,119.76985499999999,2025-08-07 00:05:00,118.39149,-24.14965983599981,-1.2602117116614928,stopped,trending,90,0.5833333333333334
TRXUSDT,long,2025-08-06 23:00:00,0.33752867999999997,2025-08-07 02:00:00,0.33769693804698,-3.407068504373374,-0.06017741749999772,stopped,trending,89,3.0
TRXUSDT,long,2025-08-07 02:45:00,0.33870927,2025-08-07 05:35:00,0.338878116571095,-3.1680751576813306,-0.06017741749999857,stopped,trending,82,2.8333333333333335
TAOUSDT,short,2025-08-07 03:35:00,341.858985,2025-08-07 05:55:00,344.9946499999999,-24.594041494749327,-1.0277437930291355,stopped,trending,85,2.3333333333333335
QNTUSDT,short,2025-08-07 03:15:00,108.05594500000001,2025-08-07 06:00:00,108.89878999999999,-25.978592814749536,-0.8904369900702666,stopped,trending,93,2.75
LTCUSDT,long,2025-08-07 02:05:00,119.509725,2025-08-07 08:30:00,118.6411026375,6.871311314070934,0.4422756464167977,stopped,trending,89,6.416666666666667
XMRUSDT,short,2025-08-07 18:55:00,258.700585,2025-08-07 22:10:00,266.49622999999997,-16.169006496499957,-3.1250425074415578,stopped,trending,86,3.25
ARBUSDT,long,2025-08-07 23:10:00,0.41510745,2025-08-08 01:05:00,0.412091221275,6.914425001692528,0.44194620107381444,stopped,trending,86,1.9166666666666667
UNIUSDT,long,2025-08-07 21:40:00,10.333163999999998,2025-08-08 01:10:00,10.338315082253997,12.843849356835989,0.7398651977930564,stopped,trending,85,3.5
ALGOUSDT,long,2025-08-07 21:45:00,0.26143065,2025-08-08 01:10:00,0.261560973179025,13.303744061363929,0.9654379412430374,stopped,trending,87,3.4166666666666665
ALGOUSDT,long,2025-08-08 01:20:00,0.2633316,2025-08-08 15:40:00,0.25646328,-21.55562624539195,-2.716805420997701,stopped,high_volatility,92,14.333333333333334
ARBUSDT,long,2025-08-08 01:05:00,0.41460719999999995,2025-08-08 17:35:00,0.43244367,32.57439130997059,2.573431811314436,completed,high_volatility,88,16.5
ONDOUSDT,long,2025-08-07 20:45:00,0.9987991499999999,2025-08-09 05:05:00,1.0338828,40.334450165404874,2.0794512885548806,completed,trending,85,32.333333333333336
ARBUSDT,long,2025-08-08 19:15:00,0.43151565,2025-08-09 05:25:00,0.45413282,41.878121634152876,3.1632628983502817,completed,trending,85,10.166666666666666
POLUSDT,long,2025-08-09 05:05:00,0.24962474999999998,2025-08-09 13:30:00,0.24662313,-24.23171687159987,-1.3117915326905616,stopped,trending,96,8.416666666666666
ALGOUSDT,long,2025-08-09 06:00:00,0.27123555,2025-08-09 14:45:00,0.271370760921675,13.609089638991035,0.7746554257301715,stopped,trending,87,8.75
TRXUSDT,long,2025-08-08 01:10:00,0.33774878999999997,2025-08-09 15:30:00,0.33504462,-25.85714982433008,-0.910205000438329,stopped,high_volatility,87,38.333333333333336
ARBUSDT,long,2025-08-09 14:10:00,0.46093035,2025-08-09 16:30:00,0.461160123779475,-0.8082736089361308,-0.060177417499993766,stopped,trending,85,2.3333333333333335
AAVEUSDT,long,2025-08-08 20:00:00,292.64625,2025-08-09 17:40:00,306.4467,41.47194276225001,2.834271258370815,completed,trending,89,21.666666666666668
XMRUSDT,short,2025-08-09 15:40:00,271.58414000000005,2025-08-09 18:25:00,275.31504,-20.158472744999816,-1.484510306456026,stopped,trending,85,2.75
AAVEUSDT,long,2025-08-09 19:00:00,307.97391,2025-08-09 22:35:00,308.12743499413494,-0.9266537280590972,-0.06017741750001468,stopped,trending,85,3.5833333333333335
ZECUSDT,long,2025-08-09 18:15:00,40.04001,2025-08-09 22:45:00,39.545415,-24.226514268750176,-1.3445725506811907,stopped,trending,85,4.5
ARBUSDT,long,2025-08-09 22:35:00,0.47363669999999997,2025-08-10 02:00:00,0.47351793559747496,13.433225090679292,0.9875304820019695,stopped,trending,90,3.4166666666666665
DOTUSDT,long,2025-08-09 15:00:00,4.094046,2025-08-10 03:00:00,4.0930194179654995,12.627478682336259,0.6534643919867992,stopped,trending,85,12.0
UNIUSDT,long,2025-08-09 17:00:00,10.871433,2025-08-10 03:10:00,10.86870698817525,12.990701692338684,0.8474746256163026,stopped,trending,86,10.166666666666666
TRXUSDT,long,2025-08-10 10:45:00,0.34035008999999994,2025-08-10 12:30:00,0.34051975451986494,-2.795095219891798,-0.06017741750000053,stopped,trending,90,1.75
LTCUSDT,long,2025-08-10 10:50:00,120.670305,2025-08-10 13:45:00,120.73045914704251,-1.0892440985754444,-0.060177417499991365,stopped,trending,86,2.9166666666666665
ALGOUSDT,long,2025-08-10 13:15:00,0.26243114999999995,2025-08-10 13:55:00,0.26000973,-25.96890593410754,-1.0321802438467964,stopped,trending,88,0.6666666666666666
ONDOUSDT,long,2025-08-10 12:50:00,1.0115055,2025-08-10 21:35:00,1.011251864995875,12.996001951715446,0.7509162623251995,stopped,trending,86,8.75
TAOUSDT,long,2025-08-11 02:05:00,393.31656,2025-08-11 03:00:00,393.51262830516,-0.7100632452235225,-0.060177417500000725,stopped,trending,90,0.9166666666666666
XMRUSDT,short,2025-08-10 11:35:00,271.90398000000005,2025-08-11 06:15:00,272.17588398000004,25.29324982781128,1.8604545492722304,stopped,trending,93,18.666666666666668
ONDOUSDT,long,2025-08-11 02:15:00,1.05122535,2025-08-11 07:20:00,1.0363626000000001,-23.840264901652223,-1.5230724194864418,stopped,trending,87,5.083333333333333
UNIUSDT,long,2025-08-11 01:55:00,11.124559499999998,2025-08-11 07:30:00,11.034733970249999,7.564890150438819,0.5230900396162493,stopped,trending,87,5.583333333333333
ALGOUSDT,long,2025-08-11 03:15:00,0.2757378,2025-08-11 08:00:00,0.27126846,-23.393028644471944,-1.729974433320346,stopped,trending,86,4.75
TRXUSDT,long,2025-08-11 10:15:00,0.340780305,2025-08-11 11:30:00,0.34002978234750003,-5.508012770390072,-0.06480990964855292,stopped,trending,98,1.25
ZECUSDT,short,2025-08-11 09:35:00,39.190395,2025-08-11 11:45:00,37.845913499999995,41.359753818240165,2.0295275950140415,completed,trending,85,2.1666666666666665
TRXUSDT,long,2025-08-11 11:40:00,0.34115049,2025-08-11 11:45:00,0.33962003999999996,-32.653346533893284,-0.5583675965114447,stopped,trending,88,0.08333333333333333
TRXUSDT,long,2025-08-11 12:15:00,0.34079031,2025-08-11 13:25:00,0.33899067,-30.49013209309188,-0.6377879520694093,stopped,trending,85,1.1666666666666667
QNTUSDT,short,2025-08-11 10:10:00,112.41376500000001,2025-08-11 13:45:00,113.08985938250001,6.439766448056832,0.31825711261412154,stopped,trending,89,3.5833333333333335
UNIUSDT,long,2025-08-11 14:10:00,10.767381,2025-08-11 16:10:00,11.400297000000002,42.57660098146513,3.562361003246761,completed,trending,89,2.0
ONDOUSDT,long,2025-08-11 13:30:00,0.9965980499999999,2025-08-11 18:05:00,0.9956014519499999,26.864027969887427,1.341748631936986,stopped,trending,95,4.583333333333333
POLUSDT,long,2025-08-11 13:30:00,0.23819904,2025-08-11 20:35:00,0.23813931159072,13.049980519103864,0.9241908438411623,stopped,trending,89,7.083333333333333
ARBUSDT,long,2025-08-11 14:05:00,0.45092534999999995,2025-08-11 21:30:00,0.44173782,-22.42507232068937,-2.146362971942018,stopped,trending,89,7.416666666666667
TRXUSDT,long,2025-08-11 16:40:00,0.34461222,2025-08-11 22:20:00,0.34246719,-28.910182397555047,-0.7321051109273048,stopped,trending,92,5.666666666666667
TONUSDT,long,2025-08-11 18:05:00,3.3865924499999998,2025-08-12 01:25:00,3.3882806663363247,-0.7662744180001565,-0.06017741750000036,stopped,trending,89,7.333333333333333
